"","Invoice No.","Stock Code","Description","Quantity","Invoice Date","Unit Price","Customer ID","Country"
"4113","557466","22279","POCKET BAG BLUE PAISLEY RED SPOT",12,2011-06-20 13:08:00,1.25,13815,"Germany"
"4114","557466","22280","POCKET BAG PINK PAISELY BROWN SPOT",12,2011-06-20 13:08:00,1.25,13815,"Germany"
"4115","557466","22503","CABIN BAG VINTAGE PAISLEY",2,2011-06-20 13:08:00,29.95,13815,"Germany"
"4116","557466","22557","PLASTERS IN TIN VINTAGE PAISLEY",12,2011-06-20 13:08:00,1.65,13815,"Germany"
"4117","557466","20675","BLUE POLKADOT BOWL",16,2011-06-20 13:08:00,1.25,13815,"Germany"
"4118","557466","21121","SET/10 RED POLKADOT PARTY CANDLES",24,2011-06-20 13:08:00,1.25,13815,"Germany"
"4119","557466","20677","PINK POLKADOT BOWL",16,2011-06-20 13:08:00,1.25,13815,"Germany"
"4120","557466","21122","SET/10 PINK POLKADOT PARTY CANDLES",24,2011-06-20 13:08:00,1.25,13815,"Germany"
"4121","557466","21240","BLUE POLKADOT CUP",16,2011-06-20 13:08:00,0.85,13815,"Germany"
"4122","557466","21124","SET/10 BLUE POLKADOT PARTY CANDLES",24,2011-06-20 13:08:00,1.25,13815,"Germany"
"4123","557466","21243","PINK  POLKADOT PLATE",8,2011-06-20 13:08:00,1.69,13815,"Germany"
"4124","557466","21239","PINK  POLKADOT CUP",16,2011-06-20 13:08:00,0.85,13815,"Germany"
"4125","557466","21670","BLUE SPOT CERAMIC DRAWER KNOB",12,2011-06-20 13:08:00,1.25,13815,"Germany"
"4126","557466","21673","WHITE SPOT BLUE CERAMIC DRAWER KNOB",12,2011-06-20 13:08:00,1.25,13815,"Germany"
"4127","557466","22740","POLKADOT PEN",48,2011-06-20 13:08:00,0.85,13815,"Germany"
"4128","557466","22384","LUNCH BAG PINK POLKADOT",10,2011-06-20 13:08:00,1.65,13815,"Germany"
"4129","557466","84997C","CHILDRENS CUTLERY POLKADOT BLUE",8,2011-06-20 13:08:00,4.15,13815,"Germany"
"4130","557466","84997D","CHILDRENS CUTLERY POLKADOT PINK",8,2011-06-20 13:08:00,4.15,13815,"Germany"
"4131","557466","21086","SET/6 RED SPOTTY PAPER CUPS",24,2011-06-20 13:08:00,0.65,13815,"Germany"
"4132","557466","21094","SET/6 RED SPOTTY PAPER PLATES",24,2011-06-20 13:08:00,0.85,13815,"Germany"
"4133","557466","21080","SET/20 RED RETROSPOT PAPER NAPKINS",24,2011-06-20 13:08:00,0.85,13815,"Germany"
"4134","557466","23165","LARGE CERAMIC TOP STORAGE JAR",12,2011-06-20 13:08:00,1.65,13815,"Germany"
"4135","557466","23167","SMALL CERAMIC TOP STORAGE JAR",12,2011-06-20 13:08:00,0.83,13815,"Germany"
"4136","557466","23169","CLASSIC GLASS COOKIE JAR",12,2011-06-20 13:08:00,4.15,13815,"Germany"
"4137","557466","22197","SMALL POPCORN HOLDER",12,2011-06-20 13:08:00,0.85,13815,"Germany"
"4138","557466","21212","PACK OF 72 RETROSPOT CAKE CASES",24,2011-06-20 13:08:00,0.55,13815,"Germany"
"4139","557466","22457","NATURAL SLATE HEART CHALKBOARD",6,2011-06-20 13:08:00,2.95,13815,"Germany"
"4140","557466","85099B","JUMBO BAG RED RETROSPOT",10,2011-06-20 13:08:00,2.08,13815,"Germany"
"4141","557466","22128","PARTY CONES CANDY ASSORTED",12,2011-06-20 13:08:00,1.25,13815,"Germany"
"4142","557466","47599A","PINK PARTY BAGS",6,2011-06-20 13:08:00,2.1,13815,"Germany"
"4143","557466","22333","RETROSPOT PARTY BAG + STICKER SET",8,2011-06-20 13:08:00,1.65,13815,"Germany"
"4144","557466","22331","WOODLAND PARTY BAG + STICKER SET",8,2011-06-20 13:08:00,1.65,13815,"Germany"
"4145","557466","22334","DINOSAUR PARTY BAG + STICKER SET",8,2011-06-20 13:08:00,1.65,13815,"Germany"
"4146","557466","22504","CABIN BAG VINTAGE RETROSPOT",2,2011-06-20 13:08:00,29.95,13815,"Germany"
"4147","557466","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",20,2011-06-20 13:08:00,2.08,13815,"Germany"
"4148","557466","20712","JUMBO BAG WOODLAND ANIMALS",30,2011-06-20 13:08:00,2.08,13815,"Germany"
"4149","557466","21929","JUMBO BAG PINK VINTAGE PAISLEY",20,2011-06-20 13:08:00,2.08,13815,"Germany"
"4150","557466","21930","JUMBO STORAGE BAG SKULLS",10,2011-06-20 13:08:00,2.08,13815,"Germany"
"4151","557466","22379","RECYCLING BAG RETROSPOT",5,2011-06-20 13:08:00,2.1,13815,"Germany"
"4152","557466","20682","RED RETROSPOT CHILDRENS UMBRELLA",6,2011-06-20 13:08:00,3.25,13815,"Germany"
"4153","557466","20749","ASSORTED COLOUR MINI CASES",2,2011-06-20 13:08:00,7.95,13815,"Germany"
"4154","557466","20750","RED RETROSPOT MINI CASES",2,2011-06-20 13:08:00,7.95,13815,"Germany"
"4155","557466","22505","MEMO BOARD COTTAGE DESIGN",4,2011-06-20 13:08:00,4.95,13815,"Germany"
"4156","557466","21430","SET/3 RED GINGHAM ROSE STORAGE BOX",4,2011-06-20 13:08:00,3.75,13815,"Germany"
"4157","557466","21428","SET3 BOOK BOX GREEN GINGHAM FLOWER",4,2011-06-20 13:08:00,4.25,13815,"Germany"
"4158","557466","POST","POSTAGE",11,2011-06-20 13:08:00,18,13815,"Germany"
"4159","557466","21242","RED RETROSPOT PLATE",8,2011-06-20 13:08:00,1.69,13815,"Germany"
"4160","557569","22551","PLASTERS IN TIN SPACEBOY",12,2011-06-21 10:46:00,1.65,12474,"Germany"
"4161","557569","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,2011-06-21 10:46:00,1.65,12474,"Germany"
"4162","557569","22556","PLASTERS IN TIN CIRCUS PARADE",12,2011-06-21 10:46:00,1.65,12474,"Germany"
"4163","557569","21705","BAG 500g SWIRLY MARBLES",12,2011-06-21 10:46:00,1.65,12474,"Germany"
"4164","557569","23192","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",12,2011-06-21 10:46:00,1.65,12474,"Germany"
"4165","557569","23205","CHARLOTTE BAG VINTAGE ALPHABET",10,2011-06-21 10:46:00,0.85,12474,"Germany"
"4166","557569","20711","JUMBO BAG TOYS",10,2011-06-21 10:46:00,2.08,12474,"Germany"
"4167","557569","20719","WOODLAND CHARLOTTE BAG",10,2011-06-21 10:46:00,0.85,12474,"Germany"
"4168","557569","20724","RED RETROSPOT CHARLOTTE BAG",10,2011-06-21 10:46:00,0.85,12474,"Germany"
"4169","557569","22025","RING OF ROSES BIRTHDAY CARD",12,2011-06-21 10:46:00,0.42,12474,"Germany"
"4170","557569","22716","CARD CIRCUS PARADE",12,2011-06-21 10:46:00,0.42,12474,"Germany"
"4171","557569","22029","SPACEBOY BIRTHDAY CARD",12,2011-06-21 10:46:00,0.42,12474,"Germany"
"4172","557569","22814","CARD PARTY GAMES",12,2011-06-21 10:46:00,0.42,12474,"Germany"
"4173","557569","21746","SMALL RED RETROSPOT WINDMILL",12,2011-06-21 10:46:00,1.25,12474,"Germany"
"4174","557569","22492","MINI PAINT SET VINTAGE",36,2011-06-21 10:46:00,0.65,12474,"Germany"
"4175","557569","22898","CHILDRENS APRON APPLES DESIGN",8,2011-06-21 10:46:00,1.95,12474,"Germany"
"4176","557569","21156","RETROSPOT CHILDRENS APRON",8,2011-06-21 10:46:00,1.95,12474,"Germany"
"4177","557569","22367","CHILDRENS APRON SPACEBOY DESIGN",8,2011-06-21 10:46:00,1.95,12474,"Germany"
"4178","557569","22326","ROUND SNACK BOXES SET OF4 WOODLAND",12,2011-06-21 10:46:00,2.95,12474,"Germany"
"4179","557569","22328","ROUND SNACK BOXES SET OF 4 FRUITS",12,2011-06-21 10:46:00,2.95,12474,"Germany"
"4180","557569","23206","LUNCH BAG APPLE DESIGN",10,2011-06-21 10:46:00,1.65,12474,"Germany"
"4181","557569","22636","CHILDS BREAKFAST SET CIRCUS PARADE",4,2011-06-21 10:46:00,8.5,12474,"Germany"
"4182","557569","22973","CHILDREN'S CIRCUS PARADE MUG",12,2011-06-21 10:46:00,1.65,12474,"Germany"
"4183","557569","POST","POSTAGE",2,2011-06-21 10:46:00,18,12474,"Germany"
"4184","557850","21936","RED RETROSPOT PICNIC BAG",5,2011-06-23 10:56:00,2.95,12720,"Germany"
"4185","557850","21933","PINK VINTAGE PAISLEY PICNIC BAG",10,2011-06-23 10:56:00,1.65,12720,"Germany"
"4186","557850","21080","SET/20 RED RETROSPOT PAPER NAPKINS",12,2011-06-23 10:56:00,0.85,12720,"Germany"
"4187","557850","21155","RED RETROSPOT PEG BAG",6,2011-06-23 10:56:00,2.55,12720,"Germany"
"4188","557850","22333","RETROSPOT PARTY BAG + STICKER SET",8,2011-06-23 10:56:00,1.65,12720,"Germany"
"4189","557850","22507","MEMO BOARD RETROSPOT  DESIGN",4,2011-06-23 10:56:00,4.95,12720,"Germany"
"4190","557850","22819","BIRTHDAY CARD, RETRO SPOT",12,2011-06-23 10:56:00,0.42,12720,"Germany"
"4191","557850","23287","RED VINTAGE SPOT BEAKER",16,2011-06-23 10:56:00,0.85,12720,"Germany"
"4192","557850","21210","SET OF 72 RETROSPOT PAPER  DOILIES",12,2011-06-23 10:56:00,1.45,12720,"Germany"
"4193","557850","21993","FLORAL FOLK STATIONERY SET",12,2011-06-23 10:56:00,1.25,12720,"Germany"
"4194","557850","23236","DOILEY STORAGE TIN",6,2011-06-23 10:56:00,2.89,12720,"Germany"
"4195","557850","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,2011-06-23 10:56:00,4.15,12720,"Germany"
"4196","557850","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,2011-06-23 10:56:00,4.95,12720,"Germany"
"4197","557850","22667","RECIPE BOX RETROSPOT",6,2011-06-23 10:56:00,2.95,12720,"Germany"
"4198","557850","22344","PARTY PIZZA DISH PINK POLKADOT",24,2011-06-23 10:56:00,0.85,12720,"Germany"
"4199","557850","POST","POSTAGE",2,2011-06-23 10:56:00,18,12720,"Germany"
"4200","557972","22366","DOORMAT AIRMAIL",10,2011-06-24 10:16:00,6.75,12500,"Germany"
"4201","557972","85014A","BLACK/BLUE POLKADOT UMBRELLA",3,2011-06-24 10:16:00,5.95,12500,"Germany"
"4202","557972","85099C","JUMBO  BAG BAROQUE BLACK WHITE",10,2011-06-24 10:16:00,2.08,12500,"Germany"
"4203","557972","85099B","JUMBO BAG RED RETROSPOT",10,2011-06-24 10:16:00,2.08,12500,"Germany"
"4204","557972","21090","SET/6 COLLAGE PAPER PLATES",12,2011-06-24 10:16:00,0.39,12500,"Germany"
"4205","557972","21084","SET/6 COLLAGE PAPER CUPS",24,2011-06-24 10:16:00,0.19,12500,"Germany"
"4206","557972","POST","POSTAGE",2,2011-06-24 10:16:00,18,12500,"Germany"
"4207","557972","23118","PARISIENNE JEWELLERY DRAWER",1,2011-06-24 10:16:00,7.5,12500,"Germany"
"4208","557972","15056N","EDWARDIAN PARASOL NATURAL",1,2011-06-24 10:16:00,5.95,12500,"Germany"
"4209","558109","21936","RED RETROSPOT PICNIC BAG",15,2011-06-26 15:36:00,2.95,12474,"Germany"
"4210","558608","21206","STRAWBERRY HONEYCOMB  GARLAND",12,2011-06-30 15:30:00,1.65,12524,"Germany"
"4211","558608","21558","SKULL LUNCH BOX WITH CUTLERY",12,2011-06-30 15:30:00,2.55,12524,"Germany"
"4212","558608","21207","SKULL AND CROSSBONES  GARLAND",12,2011-06-30 15:30:00,1.65,12524,"Germany"
"4213","558608","40046A","RED DAISY PAPER LAMPSHADE",24,2011-06-30 15:30:00,1.25,12524,"Germany"
"4214","558608","21580","RABBIT  DESIGN  COTTON TOTE BAG",6,2011-06-30 15:30:00,2.25,12524,"Germany"
"4215","558608","21579","LOLITA  DESIGN  COTTON TOTE BAG",12,2011-06-30 15:30:00,2.25,12524,"Germany"
"4216","558608","21577","SAVE THE PLANET COTTON TOTE BAG",6,2011-06-30 15:30:00,2.25,12524,"Germany"
"4217","558608","21581","SKULLS  DESIGN  COTTON TOTE BAG",6,2011-06-30 15:30:00,2.25,12524,"Germany"
"4218","558608","90204","PAIR OF ENAMEL BUTTERFLY HAIRCLIP",4,2011-06-30 15:30:00,3.35,12524,"Germany"
"4219","558608","21949","SET OF 6 STRAWBERRY CHOPSTICKS",36,2011-06-30 15:30:00,1.25,12524,"Germany"
"4220","558608","21948","SET OF 6 CAKE CHOPSTICKS",36,2011-06-30 15:30:00,1.25,12524,"Germany"
"4221","558608","POST","POSTAGE",1,2011-06-30 15:30:00,18,12524,"Germany"
"4222","558626","23242","TREASURE TIN BUFFALO BILL",6,2011-06-30 17:34:00,2.08,12569,"Germany"
"4223","558626","23180","MUM'S KITCHEN CLOCK",4,2011-06-30 17:34:00,4.95,12569,"Germany"
"4224","558626","22396","MAGNETS PACK OF 4 RETRO PHOTO",12,2011-06-30 17:34:00,1.25,12569,"Germany"
"4225","558626","22403","MAGNETS PACK OF 4 VINTAGE LABELS",12,2011-06-30 17:34:00,1.25,12569,"Germany"
"4226","558626","22398","MAGNETS PACK OF 4 SWALLOWS",12,2011-06-30 17:34:00,1.25,12569,"Germany"
"4227","558626","POST","POSTAGE",1,2011-06-30 17:34:00,18,12569,"Germany"
"4228","558628","37340","MULTICOLOUR SPRING FLOWER MUG",48,2011-06-30 17:59:00,0.39,12626,"Germany"
"4229","558628","23254","CHILDRENS CUTLERY DOLLY GIRL",8,2011-06-30 17:59:00,4.15,12626,"Germany"
"4230","558628","21716","BOYS VINTAGE TIN SEASIDE BUCKET",16,2011-06-30 17:59:00,2.55,12626,"Germany"
"4231","558628","21878","PACK OF 6 SANDCASTLE FLAGS ASSORTED",12,2011-06-30 17:59:00,0.85,12626,"Germany"
"4232","558628","21718","RED METAL BEACH SPADE",12,2011-06-30 17:59:00,1.25,12626,"Germany"
"4233","558628","21791","VINTAGE HEADS AND TAILS CARD GAME",12,2011-06-30 17:59:00,1.25,12626,"Germany"
"4234","558628","23078","ICE CREAM PEN LIP GLOSS",24,2011-06-30 17:59:00,1.25,12626,"Germany"
"4235","558628","21990","MODERN FLORAL STATIONERY SET",24,2011-06-30 17:59:00,1.25,12626,"Germany"
"4236","558628","21993","FLORAL FOLK STATIONERY SET",24,2011-06-30 17:59:00,1.25,12626,"Germany"
"4237","558628","22232","JIGSAW TOADSTOOLS 3 PIECE",16,2011-06-30 17:59:00,0.59,12626,"Germany"
"4238","558628","22231","JIGSAW TREE WITH BIRDHOUSE",12,2011-06-30 17:59:00,0.59,12626,"Germany"
"4239","558628","22233","JIGSAW RABBIT AND BIRDHOUSE",12,2011-06-30 17:59:00,0.59,12626,"Germany"
"4240","558628","47593B","SCOTTIE DOGS BABY BIB",48,2011-06-30 17:59:00,0.39,12626,"Germany"
"4241","558628","23209","LUNCH BAG DOILEY PATTERN",10,2011-06-30 17:59:00,1.65,12626,"Germany"
"4242","558628","23203","JUMBO BAG DOILEY PATTERNS",10,2011-06-30 17:59:00,2.08,12626,"Germany"
"4243","558628","23239","SET OF 4 KNICK KNACK TINS POPPIES",6,2011-06-30 17:59:00,4.15,12626,"Germany"
"4244","558628","23242","TREASURE TIN BUFFALO BILL",6,2011-06-30 17:59:00,2.08,12626,"Germany"
"4245","558628","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,2011-06-30 17:59:00,4.15,12626,"Germany"
"4246","558628","23241","TREASURE TIN GYMKHANA DESIGN",6,2011-06-30 17:59:00,2.08,12626,"Germany"
"4247","558628","23289","DOLLY GIRL CHILDRENS BOWL",8,2011-06-30 17:59:00,1.25,12626,"Germany"
"4248","558628","23290","SPACEBOY CHILDRENS BOWL",8,2011-06-30 17:59:00,1.25,12626,"Germany"
"4249","558628","23292","SPACEBOY CHILDRENS CUP",8,2011-06-30 17:59:00,1.25,12626,"Germany"
"4250","558628","23291","DOLLY GIRL CHILDRENS CUP",8,2011-06-30 17:59:00,1.25,12626,"Germany"
"4251","558628","85099B","JUMBO BAG RED RETROSPOT",10,2011-06-30 17:59:00,2.08,12626,"Germany"
"4252","558628","22333","RETROSPOT PARTY BAG + STICKER SET",8,2011-06-30 17:59:00,1.65,12626,"Germany"
"4253","558628","22331","WOODLAND PARTY BAG + STICKER SET",8,2011-06-30 17:59:00,1.65,12626,"Germany"
"4254","558628","22128","PARTY CONES CANDY ASSORTED",12,2011-06-30 17:59:00,1.25,12626,"Germany"
"4255","558628","22129","PARTY CONES CANDY TREE DECORATION",12,2011-06-30 17:59:00,0.85,12626,"Germany"
"4256","558628","20713","JUMBO BAG OWLS",10,2011-06-30 17:59:00,2.08,12626,"Germany"
"4257","558628","20712","JUMBO BAG WOODLAND ANIMALS",10,2011-06-30 17:59:00,2.08,12626,"Germany"
"4258","558628","20711","JUMBO BAG TOYS",10,2011-06-30 17:59:00,2.08,12626,"Germany"
"4259","558628","21039","RED RETROSPOT SHOPPING BAG",6,2011-06-30 17:59:00,2.55,12626,"Germany"
"4260","558628","21509","COWBOYS AND INDIANS BIRTHDAY CARD",12,2011-06-30 17:59:00,0.42,12626,"Germany"
"4261","558628","22024","RAINY LADIES BIRTHDAY CARD",12,2011-06-30 17:59:00,0.42,12626,"Germany"
"4262","558628","22037","ROBOT BIRTHDAY CARD",12,2011-06-30 17:59:00,0.42,12626,"Germany"
"4263","558628","22028","PENNY FARTHING BIRTHDAY CARD",24,2011-06-30 17:59:00,0.42,12626,"Germany"
"4264","558628","22029","SPACEBOY BIRTHDAY CARD",12,2011-06-30 17:59:00,0.42,12626,"Germany"
"4265","558628","22705","WRAP GREEN PEARS",25,2011-06-30 17:59:00,0.42,12626,"Germany"
"4266","558628","22704","WRAP RED APPLES",25,2011-06-30 17:59:00,0.42,12626,"Germany"
"4267","558628","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",6,2011-06-30 17:59:00,3.25,12626,"Germany"
"4268","558628","22320","BIRDS MOBILE VINTAGE DESIGN",6,2011-06-30 17:59:00,5.95,12626,"Germany"
"4269","558628","22317","FIVE CATS HANGING DECORATION",6,2011-06-30 17:59:00,2.95,12626,"Germany"
"4270","558628","23256","CHILDRENS CUTLERY SPACEBOY",8,2011-06-30 17:59:00,4.15,12626,"Germany"
"4271","558628","POST","POSTAGE",5,2011-06-30 17:59:00,18,12626,"Germany"
"4272","558717","21746","SMALL RED RETROSPOT WINDMILL",12,2011-07-01 13:22:00,1.25,12710,"Germany"
"4273","558717","21747","SMALL SKULL WINDMILL",12,2011-07-01 13:22:00,1.25,12710,"Germany"
"4274","558717","22492","MINI PAINT SET VINTAGE",36,2011-07-01 13:22:00,0.65,12710,"Germany"
"4275","558717","POST","POSTAGE",1,2011-07-01 13:22:00,18,12710,"Germany"
"4276","C558727","22333","RETROSPOT PARTY BAG + STICKER SET",-1,2011-07-01 14:35:00,1.65,12709,"Germany"
"4277","C558727","22423","REGENCY CAKESTAND 3 TIER",-1,2011-07-01 14:35:00,10.95,12709,"Germany"
"4278","C558727","21658","GLASS  BEURRE DISH",-2,2011-07-01 14:35:00,3.39,12709,"Germany"
"4279","C558727","22605","WOODEN CROQUET GARDEN SET",-1,2011-07-01 14:35:00,10.95,12709,"Germany"
"4280","C558727","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",-1,2011-07-01 14:35:00,2.55,12709,"Germany"
"4281","C558727","23168","CLASSIC CAFE SUGAR DISPENSER",-1,2011-07-01 14:35:00,1.25,12709,"Germany"
"4282","558841","M","Manual",1,2011-07-04 11:59:00,30,12471,"Germany"
"4283","558881","21933","PINK VINTAGE PAISLEY PICNIC BAG",10,2011-07-04 14:36:00,1.65,12705,"Germany"
"4284","558881","21080","SET/20 RED RETROSPOT PAPER NAPKINS",12,2011-07-04 14:36:00,0.85,12705,"Germany"
"4285","558881","20728","LUNCH BAG CARS BLUE",10,2011-07-04 14:36:00,1.65,12705,"Germany"
"4286","558881","20725","LUNCH BAG RED RETROSPOT",10,2011-07-04 14:36:00,1.65,12705,"Germany"
"4287","558881","20726","LUNCH BAG WOODLAND",10,2011-07-04 14:36:00,1.65,12705,"Germany"
"4288","558881","21558","SKULL LUNCH BOX WITH CUTLERY",6,2011-07-04 14:36:00,2.55,12705,"Germany"
"4289","558881","22326","ROUND SNACK BOXES SET OF4 WOODLAND",24,2011-07-04 14:36:00,2.95,12705,"Germany"
"4290","558881","22328","ROUND SNACK BOXES SET OF 4 FRUITS",24,2011-07-04 14:36:00,2.95,12705,"Germany"
"4291","558881","22329","ROUND CONTAINER SET OF 5 RETROSPOT",12,2011-07-04 14:36:00,1.65,12705,"Germany"
"4292","558881","22383","LUNCH BAG SUKI DESIGN",10,2011-07-04 14:36:00,1.65,12705,"Germany"
"4293","558881","22384","LUNCH BAG PINK POLKADOT",10,2011-07-04 14:36:00,1.65,12705,"Germany"
"4294","558881","21500","PINK POLKADOT WRAP",25,2011-07-04 14:36:00,0.42,12705,"Germany"
"4295","558881","21499","BLUE POLKADOT WRAP",25,2011-07-04 14:36:00,0.42,12705,"Germany"
"4296","558881","21498","RED RETROSPOT WRAP",25,2011-07-04 14:36:00,0.42,12705,"Germany"
"4297","558881","23230","WRAP ALPHABET DESIGN",25,2011-07-04 14:36:00,0.42,12705,"Germany"
"4298","558881","22492","MINI PAINT SET VINTAGE",36,2011-07-04 14:36:00,0.65,12705,"Germany"
"4299","558881","21668","RED STRIPE CERAMIC DRAWER KNOB",12,2011-07-04 14:36:00,1.25,12705,"Germany"
"4300","558881","23284","DOORMAT KEEP CALM AND COME IN",2,2011-07-04 14:36:00,7.95,12705,"Germany"
"4301","558881","22692","DOORMAT WELCOME TO OUR HOME",2,2011-07-04 14:36:00,7.95,12705,"Germany"
"4302","558881","48187","DOORMAT NEW ENGLAND",2,2011-07-04 14:36:00,7.95,12705,"Germany"
"4303","558881","48184","DOORMAT ENGLISH ROSE",2,2011-07-04 14:36:00,7.95,12705,"Germany"
"4304","558881","84692","BOX OF 24 COCKTAIL PARASOLS",25,2011-07-04 14:36:00,0.42,12705,"Germany"
"4305","558881","21242","RED RETROSPOT PLATE",8,2011-07-04 14:36:00,1.69,12705,"Germany"
"4306","558881","21238","RED RETROSPOT CUP",8,2011-07-04 14:36:00,0.85,12705,"Germany"
"4307","558881","23285","PINK VINTAGE SPOT BEAKER",8,2011-07-04 14:36:00,0.85,12705,"Germany"
"4308","558881","23286","BLUE VINTAGE SPOT BEAKER",8,2011-07-04 14:36:00,0.85,12705,"Germany"
"4309","558881","23287","RED VINTAGE SPOT BEAKER",8,2011-07-04 14:36:00,0.85,12705,"Germany"
"4310","558881","23288","GREEN VINTAGE SPOT BEAKER",8,2011-07-04 14:36:00,0.85,12705,"Germany"
"4311","558881","21949","SET OF 6 STRAWBERRY CHOPSTICKS",12,2011-07-04 14:36:00,1.25,12705,"Germany"
"4312","558881","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,2011-07-04 14:36:00,4.95,12705,"Germany"
"4313","558881","23234","BISCUIT TIN VINTAGE CHRISTMAS",36,2011-07-04 14:36:00,2.49,12705,"Germany"
"4314","558881","22378","WALL TIDY RETROSPOT",10,2011-07-04 14:36:00,2.1,12705,"Germany"
"4315","558881","23245","SET OF 3 REGENCY CAKE TINS",4,2011-07-04 14:36:00,4.95,12705,"Germany"
"4316","558881","22625","RED KITCHEN SCALES",2,2011-07-04 14:36:00,8.5,12705,"Germany"
"4317","558881","22624","IVORY KITCHEN SCALES",2,2011-07-04 14:36:00,8.5,12705,"Germany"
"4318","558881","22627","MINT KITCHEN SCALES",2,2011-07-04 14:36:00,8.5,12705,"Germany"
"4319","558881","16218","CARTOON  PENCIL SHARPENERS",80,2011-07-04 14:36:00,0.06,12705,"Germany"
"4320","558881","22507","MEMO BOARD RETROSPOT  DESIGN",4,2011-07-04 14:36:00,4.95,12705,"Germany"
"4321","558881","22973","CHILDREN'S CIRCUS PARADE MUG",12,2011-07-04 14:36:00,1.65,12705,"Germany"
"4322","558881","21401","BLUE PUDDING SPOON",24,2011-07-04 14:36:00,0.12,12705,"Germany"
"4323","558881","21403","BLUE EGG  SPOON",24,2011-07-04 14:36:00,0.12,12705,"Germany"
"4324","558881","23236","DOILEY STORAGE TIN",6,2011-07-04 14:36:00,2.89,12705,"Germany"
"4325","558881","21787","RAIN PONCHO RETROSPOT",24,2011-07-04 14:36:00,0.85,12705,"Germany"
"4326","558881","22419","LIPSTICK PEN RED",12,2011-07-04 14:36:00,0.42,12705,"Germany"
"4327","558881","84828","JUNGLE POPSICLES ICE LOLLY MOULDS",12,2011-07-04 14:36:00,1.25,12705,"Germany"
"4328","558881","21562","HAWAIIAN GRASS SKIRT",12,2011-07-04 14:36:00,1.25,12705,"Germany"
"4329","558881","84212","ASSORTED FLOWER COLOUR ""LEIS""",24,2011-07-04 14:36:00,0.65,12705,"Germany"
"4330","558881","21916","SET 12 RETRO WHITE CHALK STICKS",24,2011-07-04 14:36:00,0.42,12705,"Germany"
"4331","558881","21918","SET 12 KIDS COLOUR  CHALK STICKS",24,2011-07-04 14:36:00,0.42,12705,"Germany"
"4332","558881","23204","CHARLOTTE BAG APPLES DESIGN",10,2011-07-04 14:36:00,0.85,12705,"Germany"
"4333","558881","22355","CHARLOTTE BAG SUKI DESIGN",10,2011-07-04 14:36:00,0.85,12705,"Germany"
"4334","558881","20719","WOODLAND CHARLOTTE BAG",20,2011-07-04 14:36:00,0.85,12705,"Germany"
"4335","558881","22356","CHARLOTTE BAG PINK POLKADOT",10,2011-07-04 14:36:00,0.85,12705,"Germany"
"4336","558881","23121","PACK OF 6 COCKTAIL PARASOL STRAWS",24,2011-07-04 14:36:00,0.42,12705,"Germany"
"4337","558881","23120","PACK OF 6 SMALL FRUIT STRAWS",24,2011-07-04 14:36:00,0.42,12705,"Germany"
"4338","558881","23205","CHARLOTTE BAG VINTAGE ALPHABET",10,2011-07-04 14:36:00,0.85,12705,"Germany"
"4339","558881","20682","RED RETROSPOT CHILDRENS UMBRELLA",6,2011-07-04 14:36:00,3.25,12705,"Germany"
"4340","558881","21429","RED GINGHAM ROSE JEWELLERY BOX",8,2011-07-04 14:36:00,1.95,12705,"Germany"
